Block Name,Category,District Name,HealthBlock ID,HFI,Highlight,Hyper Link,Latitude,Longitude,Nin 2 Hfi,Operational Date,Progressive Date,Quarter of Operational Date,State Name1,Taluka ID,DistrictProgressColor,HFI Name,Geometry (generated),Latitude (generated),Longitude (generated),test,breastcancer,diabetes,footfall,Hypertension,Oralcancer
Dudhan Sadhan,SHC,,40399,Safera,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7241463483,30.2700509,76.4011662,7241463483,30/03/20,30/03/20,Q1,,0,,Safera,,30.2700509,76.4011662,,48,393,"2,157",417,290
Dudhan Sadhan,SHC,,40399,Shadipur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3116435516,30.177663,76.4850458,3116435516,30/11/19,30/11/19,Q4,,0,,Shadipur,,30.177663,76.4850458,,232,635,"5,257","1,215",715
Harpalpur,SHC,,40400,Allana,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8675342375,30.3923453,76.6035416,8675342375,02/03/21,02/03/21,Q1,,0,,Allana,,30.3923453,76.6035416,,6,196,"3,053",214,70
Harpalpur,SHC,,40400,Chattar Nagar,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2356877346,30.4277859,76.6555297,2356877346,14/03/21,14/03/21,Q1,,0,,Chattar Nagar,,30.4277859,76.6555297,,28,360,"2,194",434,156
Harpalpur,SHC,,40400,Kaboolpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7435158782,30.3973404,76.6414517,7435158782,29/10/21,29/10/21,Q4,,0,,Kaboolpur,,30.3973404,76.6414517,,72,471,"2,543",471,108
Harpalpur,SHC,,40400,Loh Simbli,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1366383873,30.3541874,76.7269784,1366383873,14/03/21,14/03/21,Q1,,0,,Loh Simbli,,30.3541874,76.7269784,,0,269,"3,230",314,226
Harpalpur,SHC,,40400,Mandouli,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1152116487,30.3942354,76.5775397,1152116487,02/03/21,02/03/21,Q1,,0,,Mandouli,,30.3942354,76.5775397,,162,319,"2,039",319,198
Harpalpur,SHC,,40400,Narru,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8817557856,30.40553411,76.54209491,8817557856,14/03/21,14/03/21,Q1,,0,,Narru,,30.40553411,76.54209491,,433,645,"3,119",687,611
Harpalpur,SHC,,40400,Salempur Shekhan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7183366835,30.4019603,76.6519201,7183366835,14/03/21,14/03/21,Q1,,0,,Salempur Shekhan,,30.4019603,76.6519201,,702,981,"7,109","1,395","1,336"
Harpalpur,SHC,,40400,Seal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6364777539,30.3442559,76.5186547,6364777539,28/07/20,30/03/20,Q3,,0,,Seal,,30.3442559,76.5186547,,566,941,"7,433","1,296","1,237"
Harpalpur,SHC,,40400,Shambu Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2251118366,30.6576405,76.8666068,2251118366,02/03/21,02/03/21,Q1,,0,,Shambu Kalan,,30.6576405,76.8666068,,158,364,"2,800",364,246
Harpalpur,SHC,,40400,Suron,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7746716732,30.4503228,76.6002917,7746716732,02/03/21,02/03/21,Q1,,0,,Suron,,30.4503228,76.6002917,,180,320,"1,927",430,339
Kalo Majra,PHC,,40401,PHC Gopalpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1653315265,30.4447615,76.5435848,1653315265,30/06/19,30/06/19,Q2,,0,,PHC Gopalpur,,30.4447615,76.5435848,,27,75,"8,774","1,183","1,169"
Kalo Majra,PHC,,40401,PHC Kheri Gurna,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1742113226,30.4905456,76.7258961,1742113226,30/06/19,30/06/19,Q2,,0,,PHC Kheri Gurna,,30.4905456,76.7258961,,29,177,"1,961",188,47
Kalo Majra,SHC,,40401,Aluna,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1463887149,30.5156433,76.5323849,1463887149,25/03/21,25/03/21,Q1,,0,,Aluna,,30.5156433,76.5323849,,0,18,871,12,0
Kalo Majra,SHC,,40401,Bhappal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6877164274,30.5228319,76.5776476,6877164274,21/04/20,21/04/20,Q2,,0,,Bhappal,,30.5228319,76.5776476,,0,733,"5,192","1,487",0
Kalo Majra,SHC,,40401,Bhedwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3764758268,30.5293458,76.5081755,3764758268,20/04/21,20/04/21,Q2,,0,,Bhedwal,,30.5293458,76.5081755,,7,61,"5,662",162,5
Kalo Majra,SHC,,40401,Chamaru,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5671783867,30.4772265,76.5875092,5671783867,25/03/21,25/03/21,Q1,,0,,Chamaru,,30.4772265,76.5875092,,0,19,"3,631",102,0
Kalo Majra,SHC,,40401,Ganda Kheri,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8477362415,30.4343232,76.5518937,8477362415,28/07/20,28/07/20,Q3,,0,,Ganda Kheri,,30.4343232,76.5518937,,810,929,"8,784","1,742","1,180"
Kalo Majra,SHC,,40401,Jansui,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6464387619,30.5434485,76.6363976,6464387619,28/07/20,28/07/20,Q3,,0,,Jansui,,30.5434485,76.6363976,,778,"1,092","5,411","2,020","1,180"
Kalo Majra,SHC,,40401,Manakpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2357683479,30.5948965,76.6328792,2357683479,14/03/21,14/03/21,Q1,,0,,Manakpur,,30.5948965,76.6328792,,263,0,"6,375","1,094",217
Kalo Majra,SHC,,40401,Mohi Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3757857572,30.4928102,76.6999192,3757857572,19/04/21,19/04/21,Q2,,0,,Mohi Kalan,,30.4928102,76.6999192,,0,232,629,303,87
Kalo Majra,SHC,,40401,Pabri,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8828812324,30.4668136,76.5313325,8828812324,20/04/21,20/04/21,Q2,,0,,Pabri,,30.4668136,76.5313325,,411,"1,769","5,819","1,769",767
Kalo Majra,SHC,,40401,Pehar Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4848165181,30.6370732,76.8072357,4848165181,19/04/21,19/04/21,Q2,,0,,Pehar Kalan,,30.6370732,76.8072357,,0,182,"4,722",440,0
Kalo Majra,SHC,,40401,Sehra,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3121653715,30.3879851,76.476247,3121653715,21/04/20,21/04/20,Q2,,0,,Sehra,,30.3879851,76.476247,,286,757,"6,893","1,496",692
Kalo Majra,SHC,,40401,Thuha,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7258543748,30.500131,76.6631626,7258543748,19/04/21,19/04/21,Q2,,0,,Thuha,,30.500131,76.6631626,,93,262,"4,505","1,431",137
Kalo Majra,SHC,,40401,Ugani,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3644742243,30.68610825,76.73927987,3644742243,20/04/21,20/04/21,Q2,,0,,Ugani,,30.68610825,76.73927987,,63,125,"3,826",125,110
Kalo Majra,SHC,,40401,Uksi Sanian,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2775464734,30.5196663,76.5370818,2775464734,30/11/19,30/11/19,Q4,,0,,Uksi Sanian,,30.5196663,76.5370818,,"1,365","1,696","7,157","3,503","2,723"
Kauli,SHC,,40402,AKOUT,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1142513363,30.2661992,76.4351584,1142513363,28/07/20,28/07/20,Q3,,0,,AKOUT,,30.2661992,76.4351584,,36,237,"3,641",533,62
Kauli,SHC,,40402,BHADURGARH,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8862266585,30.368388,76.4720403,8862266585,30/11/19,30/11/19,Q4,,0,,BHADURGARH,,30.368388,76.4720403,,9,201,"7,955","1,251",0
Kauli,SHC,,40402,DHABLAN,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5187637474,30.3294782,76.2846584,5187637474,30/11/19,30/11/19,Q4,,0,,DHABLAN,,30.3294782,76.2846584,,40,"1,251","6,595","2,347",5
Kauli,SHC,,40402,DROULLA,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2874724350,30.246491,76.2853823,2874724350,26/02/21,26/02/21,Q1,,0,,DROULLA,,30.246491,76.2853823,,375,490,"6,713",490,463
Kauli,SHC,,40402,JALALPUR,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3764817544,30.3470512,76.4778169,3764817544,30/11/19,30/11/19,Q4,,0,,JALALPUR,,30.3470512,76.4778169,,990,"1,987","9,350","2,249","1,710"
Kauli,SHC,,40402,LANG,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7484341537,30.4175475,76.3588445,7484341537,30/11/19,30/11/19,Q4,,0,,LANG,,30.4175475,76.3588445,,0,636,"2,385",670,0
Kauli,SHC,,40402,RAJGARH,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5187714489,30.2976508,76.2944316,5187714489,28/07/20,28/07/20,Q3,,0,,RAJGARH,,30.2976508,76.2944316,,0,157,"3,096",345,0
Kauli,SHC,,40402,SAINSERWAL,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1863388656,30.2760904,76.22129585,1863388656,21/04/20,21/04/20,Q2,,0,,SAINSERWAL,,30.2760904,76.22129585,,7,138,"3,409",312,12
Kauli,SHC,,40402,WAZIDPUR,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5413188789,30.44920873,76.13136503,5413188789,28/07/20,28/07/20,Q3,,0,,WAZIDPUR,,30.44920873,76.13136503,,115,633,"5,166",706,263
Shurtrana,PHC,,40403,PHC Kakrala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2777436367,30.0679893,76.1423785,2777436367,30/06/19,30/06/19,Q2,,0,,PHC Kakrala,,30.0679893,76.1423785,,0,316,"1,055",200,0
Shurtrana,SHC,,40403,Bamna,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1355263136,30.1782458,76.126378,1355263136,30/11/19,30/11/19,Q4,,0,,Bamna,,30.1782458,76.126378,,117,253,"5,222",266,245
Shurtrana,SHC,,40403,Chunagra,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6888213722,29.9579558,76.0534272,6888213722,29/10/21,29/10/21,Q4,,0,,Chunagra,,29.9579558,76.0534272,,0,0,84,0,0
Shurtrana,SHC,,40403,Daftriwala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8532888123,30.0060789,76.0814319,8532888123,30/09/19,30/09/19,Q3,,0,,Daftriwala,,30.0060789,76.0814319,,245,316,"7,748",505,425
Shurtrana,SHC,,40403,Dhedna,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5164887423,30.04221832,76.12085186,5164887423,29/10/21,29/10/21,Q4,,0,,Dhedna,,30.04221832,76.12085186,,0,18,"1,293",44,0
Shurtrana,SHC,,40403,Dodra,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4683664173,30.1432904,76.1508728,4683664173,08/07/20,08/07/20,Q3,,0,,Dodra,,30.1432904,76.1508728,,227,397,"8,194",397,397
Shurtrana,SHC,,40403,Mavi Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4737172868,30.1017962,76.1622518,4737172868,08/07/20,08/07/20,Q3,,0,,Mavi Kalan,,30.1017962,76.1622518,,197,350,"5,168",350,313
Shurtrana,SHC,,40403,Miyal Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8577526687,30.19506992,76.20981162,8577526687,29/10/21,29/10/21,Q4,,0,,Miyal Kalan,,30.19506992,76.20981162,,0,27,313,42,0
Shurtrana,SHC,,40403,Talwandi Malik,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5612748847,30.1749599,76.0564151,5612748847,01/03/21,01/03/21,Q1,,0,,Talwandi Malik,,30.1749599,76.0564151,,110,422,"2,412",521,237
