Block Name,Category,District Name,HealthBlock ID,HFI,Highlight,Hyper Link,Latitude,Longitude,Nin 2 Hfi,Operational Date,Progressive Date,Quarter of Operational Date,State Name1,Taluka ID,DistrictProgressColor,HFI Name,Geometry (generated),Latitude (generated),Longitude (generated),test,breastcancer,diabetes,footfall,Hypertension,Oralcancer
Firozshah,SHC,,40355,Bazidpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114117466,30.8975493,74.6674777,1114117466,31/12/19,31/12/19,Q4,,0,,Bazidpur,,30.8975493,74.6674777,,0,"1,122","5,512","2,714","2,738"
Firozshah,SHC,,40355,Chandarh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114114349,30.76615833,74.85496167,1114114349,28/07/20,28/07/20,Q3,,0,,Chandarh,,30.76615833,74.85496167,,"1,022","1,124","6,016","1,858","1,839"
Firozshah,SHC,,40355,Haraz,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113884884,30.8636192,74.8965789,1113884884,10/05/21,10/05/21,Q2,,0,,Haraz,,30.8636192,74.8965789,,900,270,"4,890","1,701","1,701"
Firozshah,SHC,,40355,Kailash,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113882110,30.8062565,74.7945969,1113882110,31/12/19,31/12/19,Q4,,0,,Kailash,,30.8062565,74.7945969,,0,578,"6,014","1,744","1,128"
Firozshah,SHC,,40355,Kot Karor Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114113838,30.8171113,74.8209208,1114113838,30/06/19,30/06/19,Q2,,0,,Kot Karor Kalan,,30.8171113,74.8209208,,"1,420",868,"5,344","2,136","2,110"
Firozshah,SHC,,40355,Lohgarh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114114430,30.954948,74.8009847,1114114430,21/04/20,21/04/20,Q2,,0,,Lohgarh,,30.954948,74.8009847,,0,418,"4,168","1,072","1,249"
Firozshah,SHC,,40355,Mana Singh Wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114117433,30.8623242,74.7114008,1114117433,17/07/20,17/07/20,Q3,,0,,Mana Singh Wala,,30.8623242,74.7114008,,739,96,"4,875","1,176","1,122"
Firozshah,SHC,,40355,Mishri Wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114113861,30.8698949,74.7542763,1114113861,21/04/20,21/04/20,Q2,,0,,Mishri Wala,,30.8698949,74.7542763,,560,361,"6,262",913,"1,193"
Firozshah,SHC,,40355,Phidde,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114117821,30.7899897,74.8947492,1114117821,22/04/21,22/04/21,Q2,,0,,Phidde,,30.7899897,74.8947492,,"1,175","1,354","7,309","1,892","2,077"
Firozshah,SHC,,40355,Pyareana,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114118183,30.878783,74.7280219,1114118183,31/12/19,31/12/19,Q4,,0,,Pyareana,,30.878783,74.7280219,,788,542,"4,876","1,479","1,479"
