Block Name,Category,District Name,HealthBlock ID,HFI,Highlight,Hyper Link,Latitude,Longitude,Nin 2 Hfi,Operational Date,Progressive Date,Quarter of Operational Date,State Name1,Taluka ID,DistrictProgressColor,HFI Name,Geometry (generated),Latitude (generated),Longitude (generated),test,breastcancer,diabetes,footfall,Hypertension,Oralcancer
Chaukowal,SHC,,40365,Ajjowal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113187312,31.5654088,75.9207205,1113187312,28/07/20,28/07/20,Q3,,0,,Ajjowal,,31.5654088,75.9207205,,"1,033","1,580","6,713","2,080","1,707"
Chaukowal,SHC,,40365,Bassi Kasson,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113224669,31.59921509,75.89380118,1113224669,06/05/21,06/05/21,Q2,,0,,Bassi Kasson,,31.59921509,75.89380118,,0,22,249,69,0
Chaukowal,SHC,,40365,Bassi Maroof,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113224578,31.5841213,75.8996858,1113224578,28/07/20,28/07/20,Q3,,0,,Bassi Maroof,,31.5841213,75.8996858,,"1,264",564,"7,805","2,309","1,542"
Chaukowal,SHC,,40365,Brahamjit,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113224420,31.556328,75.8866736,1113224420,20/04/21,20/04/21,Q2,,0,,Brahamjit,,31.556328,75.8866736,,118,94,"2,006",740,439
Chaukowal,SHC,,40365,Dadiana Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113218182,31.612615,75.8299721,1113218182,05/05/21,05/05/21,Q2,,0,,Dadiana Kalan,,31.612615,75.8299721,,107,229,"3,743",470,441
Chaukowal,SHC,,40365,Deowal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113217580,31.4959128,75.8293251,1113217580,30/11/19,30/11/19,Q4,,0,,Deowal,,31.4959128,75.8293251,,353,567,"2,299",565,587
Chaukowal,SHC,,40365,Dhamian Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113217762,31.5210016,75.764221,1113217762,28/07/20,28/07/20,Q3,,0,,Dhamian Kalan,,31.5210016,75.764221,,623,466,"3,858","1,015",816
Chaukowal,SHC,,40365,Hardokhanpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113224339,31.5409016,75.8913365,1113224339,29/06/21,29/06/21,Q2,,0,,Hardokhanpur,,31.5409016,75.8913365,,62,171,"2,189","1,488",789
Chaukowal,SHC,,40365,Khadiala Sainian,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113223851,31.5964859,75.7672907,1113223851,06/05/21,06/05/21,Q2,,0,,Khadiala Sainian,,31.5964859,75.7672907,,190,174,"1,965",335,335
Chaukowal,SHC,,40365,Khun- Khun Gobindpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113224453,31.5958445,75.8484295,1113224453,06/05/21,06/05/21,Q2,,0,,Khun- Khun Gobindpur,,31.5958445,75.8484295,,30,29,"2,052",87,80
Chaukowal,SHC,,40365,Maruli Brahmna,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113217432,31.4799235,75.8931516,1113217432,30/11/19,30/11/19,Q4,,0,,Maruli Brahmna,,31.4799235,75.8931516,,788,"2,084","5,006","2,084","2,084"
Chaukowal,SHC,,40365,Muradpur Narial,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113223828,31.53115984,75.89281497,1113223828,05/05/21,05/05/21,Q2,,0,,Muradpur Narial,,31.53115984,75.89281497,,300,839,"3,195",796,865
